"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.634473749E-1,-4.398082656E0,9.049086624E-1,-7.373412028E0,8.633029345E0
3.734413749E-1,-2.249312180E0,-1.191634483E0,-4.311060884E0,5.006460223E0
3.834363748E-1,-5.985913800E-1,-1.815330665E0,-2.828939651E0,3.414181689E0
3.934303748E-1,-6.386489734E-1,-7.949748686E-1,-1.014553311E0,1.438463060E0
4.034243750E-1,-3.329080803E-1,-4.874256510E-1,-1.162900096E-1,6.016102737E-1
4.134193750E-1,-4.820188768E-2,-9.448878300E-1,1.248871708E-1,9.543234455E-1
4.234172916E-1,-2.643688457E-1,-1.074147841E0,-6.933394432E-1,1.305528266E0
4.334112916E-1,-3.079003429E-1,7.356703609E-2,-1.098262051E0,1.142976055E0
4.434062915E-1,4.490818034E-1,1.276775790E0,1.755556333E-1,1.364789605E0
4.534002915E-1,1.369823556E0,2.121917430E0,3.184941528E0,4.064825051E0
4.633952915E-1,8.955884200E-1,2.485595825E0,5.084704233E0,5.730138075E0
4.733892917E-1,9.550912944E-1,2.725611456E0,8.258219132E0,8.748676496E0
4.833832916E-1,1.714853134E0,2.333052786E0,9.723994474E0,1.014593146E1
4.933782916E-1,2.261306719E0,2.153489179E0,1.043140466E1,1.088876608E1
5.033722916E-1,2.551389573E0,2.015026089E0,1.205082845E1,1.248168199E1
5.133662915E-1,1.722945388E0,1.659332067E0,1.542693359E1,1.561128450E1
5.233612915E-1,5.485161176E-1,1.801232589E0,1.904553679E1,1.913838500E1
5.333552915E-1,-9.760626988E-1,1.871303136E0,2.392540078E1,2.401831127E1
5.433492917E-1,-2.003323618E0,8.008033732E-1,2.897211624E1,2.905233400E1
5.533442916E-1,-2.051156766E0,4.166965610E-1,3.052734696E1,3.059901620E1
5.633382916E-1,-1.310987995E0,4.008959225E-1,2.920451031E1,2.923666927E1
5.733322916E-1,-6.069570646E-1,6.817452917E-1,2.549134126E1,2.550767831E1
5.833272915E-1,4.603615209E-2,1.258375772E0,2.105171882E1,2.108934551E1
5.933212915E-1,7.530573490E-1,2.255696754E0,1.663037243E1,1.679954018E1
6.033152917E-1,1.308184986E0,2.662085844E0,1.201993528E1,1.238050455E1
6.133102917E-1,8.780050385E-1,2.169044527E0,7.369717172E0,7.732294498E0
6.233042916E-1,-1.320595702E0,1.432780674E0,2.044324002E0,2.824197955E0
6.332982916E-1,-3.119632223E0,1.564894418E0,-2.734452739E0,4.433760427E0
6.432932916E-1,-3.952468105E0,1.177839732E0,-6.985952130E0,8.112511184E0
6.532872915E-1,-4.348922482E0,6.843850172E-1,-9.280974333E0,1.027219520E1
6.632812915E-1,-4.038327743E0,-2.767440391E-1,-1.086264617E1,1.159231469E1
6.732762915E-1,-2.568490047E0,-1.198347672E0,-1.136844202E1,1.171642659E1
6.832702917E-1,-1.304001888E0,-2.507951485E0,-1.095926790E1,1.131794126E1
6.932652916E-1,-4.674882536E-1,-4.339739138E0,-9.781398345E0,1.071109867E1
7.032592916E-1,-4.722075413E-1,-7.078499520E0,-8.787683925E0,1.129387109E1
7.132532916E-1,-1.541189075E0,-9.591290161E0,-7.346519514E0,1.217946878E1
7.232482915E-1,-2.907697552E0,-1.049102287E1,-5.214622348E0,1.207097975E1
7.332422915E-1,-4.543292409E0,-1.085940915E1,-5.041327248E0,1.280559461E1
7.432362917E-1,-5.413276237E0,-1.114039593E1,-5.879887555E0,1.371076434E1
7.532312917E-1,-5.898877557E0,-1.103944024E1,-7.387728351E0,1.453425359E1
7.632252916E-1,-6.110846726E0,-1.049487267E1,-8.858371500E0,1.503181778E1
7.732192916E-1,-6.149707321E0,-1.053833620E1,-9.890640121E0,1.570669258E1
7.832142916E-1,-6.349129534E0,-1.036141816E1,-9.664327732E0,1.552641822E1
7.932082915E-1,-6.100128779E0,-9.339726571E0,-9.059347903E0,1.437058969E1
8.032032915E-1,-5.291431373E0,-9.946840049E0,-8.742393147E0,1.426072617E1
8.131972917E-1,-5.015249251E0,-9.423254632E0,-8.236651677E0,1.348305914E1
8.231912917E-1,-4.964629321E0,-8.872138769E0,-8.007012223E0,1.294119915E1
8.331862916E-1,-4.574204299E0,-8.702846088E0,-8.093782564E0,1.273468457E1
8.431802916E-1,-4.208022127E0,-8.228348047E0,-8.236385629E0,1.237946728E1
8.531742916E-1,-3.937247803E0,-7.580388844E0,-8.307419944E0,1.191542871E1
8.631692915E-1,-3.834080407E0,-7.162367889E0,-8.245238898E0,1.157513070E1
8.731632915E-1,-3.761588089E0,-6.880094723E0,-7.845639596E0,1.109230855E1
8.831572917E-1,-3.691722633E0,-6.499271414E0,-7.071353638E0,1.028947944E1
8.931522917E-1,-3.575055478E0,-6.475618842E0,-6.152278926E0,9.621080867E0
9.031462916E-1,-3.721120679E0,-6.373932838E0,-5.363739796E0,9.123785592E0
9.131412916E-1,-4.138804542E0,-5.969782648E0,-4.972789695E0,8.803217892E0
9.231352916E-1,-4.514561530E0,-5.517553142E0,-5.057494215E0,8.740875598E0
9.331292915E-1,-4.653126800E0,-5.089971989E0,-5.423431097E0,8.773426282E0
9.431242915E-1,-4.451998369E0,-4.818084648E0,-6.187723578E0,9.017879586E0
9.531182917E-1,-3.994987303E0,-4.196556614E0,-6.528220394E0,8.728612288E0
9.631122916E-1,-3.940667254E0,-3.834756637E0,-6.767224165E0,8.719491944E0
9.731072916E-1,-3.821530820E0,-3.079002260E0,-6.757064043E0,8.351183581E0
9.831012916E-1,-4.272521886E0,-3.241986964E0,-6.231638507E0,8.221814959E0
9.930952915E-1,-4.797058645E0,-2.396035777E0,-5.355550185E0,7.578566941E0
1.003090292E0,-4.914092420E0,-1.934693678E0,-4.346819531E0,6.840042689E0
1.013084291E0,-5.242352768E0,-9.321543485E-1,-3.609536508E0,6.432723224E0
1.023079292E0,-5.240026746E0,6.781162173E-2,-3.276125348E0,6.180248863E0
1.033073292E0,-4.666135101E0,8.519998392E-1,-2.469856875E0,5.347795199E0
1.043067292E0,-2.536369245E0,1.469533055E0,2.152933109E-1,2.939225673E0
1.053062292E0,4.917324176E-1,2.130085698E0,4.901686968E0,5.367084961E0
1.063056292E0,3.261149752E0,3.447012272E0,1.045183951E1,1.147858617E1
1.073050292E0,5.958636686E0,4.668088363E0,1.605082682E1,1.774613878E1
1.083045291E0,8.606505609E0,5.480239720E0,2.107690862E1,2.341668301E1
1.093039292E0,1.012078419E1,6.723109846E0,2.405412138E1,2.694867778E1
1.103033292E0,1.056344882E1,8.424618026E0,2.436660127E1,2.786201531E1
1.113028292E0,1.095563561E1,9.531794157E0,2.349965331E1,2.762453180E1
1.123022292E0,1.153977830E1,9.639230897E0,2.367445933E1,2.804569985E1
1.133017292E0,1.157490252E1,8.843369883E0,2.516646528E1,2.907807652E1
1.143011292E0,1.069104442E1,7.589020504E0,2.632972908E1,2.941336935E1
1.153005291E0,9.287182322E0,6.732880543E0,2.572708697E1,2.816853634E1
1.163000292E0,7.889584930E0,6.309509386E0,2.278295307E1,2.492224729E1
1.172994292E0,7.023595920E0,6.756048966E0,1.883198478E1,2.120421534E1
1.182988292E0,7.343210574E0,7.276116114E0,1.487554349E1,1.811481166E1
1.192983292E0,7.638256398E0,7.846261740E0,1.188934473E1,1.616364137E1
1.202977292E0,7.692503942E0,8.014124776E0,9.631929479E0,1.470288673E1
1.212972292E0,6.908536749E0,7.685661530E0,7.381533226E0,1.269977582E1
1.222966291E0,5.765958066E0,6.849676922E0,5.012619174E0,1.026112554E1
1.232960292E0,4.422110911E0,5.886048766E0,2.794382606E0,7.874592633E0
1.242955292E0,3.409236335E0,4.475762916E0,1.222580872E0,5.757608015E0
1.252949292E0,2.691687958E0,2.790840363E0,3.112794489E-1,3.889841756E0
1.262943292E0,2.385808997E0,1.058930755E0,5.069535971E-4,2.610252703E0
1.272938292E0,2.224564132E0,-8.537993199E-1,-2.709506178E-1,2.398139506E0
1.282932292E0,1.959847523E0,-2.861139683E0,-6.509371895E-1,3.528575041E0
1.292927291E0,1.253657362E0,-4.651102202E0,-1.348421724E0,5.002264449E0
1.302921292E0,3.869777951E-1,-6.127360432E0,-2.597761209E0,6.666532905E0
1.312915292E0,-2.840786402E-1,-7.410940043E0,-4.094241450E0,8.471454777E0
1.322910292E0,-9.789772435E-1,-8.359147922E0,-5.471888727E0,1.003869098E1
1.332904292E0,-1.633154960E0,-9.163852850E0,-6.712487209E0,1.147610033E1
1.342899292E0,-2.437586530E0,-9.771458663E0,-7.801644561E0,1.273926569E1
1.352893292E0,-3.190349618E0,-1.016515754E1,-8.504162963E0,1.363193113E1
1.362887291E0,-3.729728950E0,-1.071049343E1,-8.866129001E0,1.439561708E1
1.372882292E0,-4.221674498E0,-1.122195991E1,-8.945824211E0,1.495936799E1
1.382876292E0,-4.765608811E0,-1.161072257E1,-8.703738958E0,1.527334206E1
1.392870292E0,-5.367057506E0,-1.181963890E1,-8.395662614E0,1.545950584E1
1.402865292E0,-5.737875059E0,-1.185796272E1,-8.805838360E0,1.584541825E1
1.412859292E0,-6.074803319E0,-1.188444009E1,-9.538123183E0,1.640484518E1
1.422854292E0,-6.171605144E0,-1.169986103E1,-1.030709285E1,1.676936556E1
1.432848250E0,-6.074881087E0,-1.132680048E1,-1.094918379E1,1.688446668E1
1.442842250E0,-5.864783027E0,-1.088966147E1,-1.122404736E1,1.670208508E1
1.452837250E0,-5.688576599E0,-1.056149351E1,-1.107294946E1,1.632529506E1
1.462831250E0,-5.609416993E0,-1.028800052E1,-1.043096962E1,1.568800947E1
1.472826250E0,-5.533552294E0,-1.004296710E1,-9.337996965E0,1.478781852E1
1.482820250E0,-5.369309853E0,-9.919249377E0,-8.018287409E0,1.383885579E1
1.492814250E0,-5.371970336E0,-9.780671536E0,-7.130492962E0,1.324248960E1
1.502809250E0,-5.359663702E0,-9.724556977E0,-6.586860366E0,1.291045053E1
1.512803250E0,-5.396995835E0,-9.538978046E0,-6.215548723E0,1.259971080E1
1.522797250E0,-5.213164637E0,-9.282926134E0,-6.082200047E0,1.226144203E1
1.532792250E0,-4.868999863E0,-8.992174505E0,-5.872165722E0,1.179189095E1
1.542786250E0,-4.612383402E0,-8.592979830E0,-5.457278874E0,1.117565549E1
1.552781250E0,-4.619166464E0,-8.209825237E0,-4.997079613E0,1.066342974E1
1.562775250E0,-4.529084260E0,-7.737010608E0,-4.311950245E0,9.948208497E0
1.572769250E0,-4.193633591E0,-6.950221549E0,-3.441337842E0,8.816742506E0
1.582764250E0,-3.972572002E0,-5.927997276E0,-2.510628340E0,7.564769307E0
1.592758250E0,-4.017083931E0,-4.637334933E0,-1.663153954E0,6.356722399E0
1.602753250E0,-3.847597415E0,-3.306998062E0,-1.108915678E0,5.193258710E0
1.612747250E0,-2.828433574E0,-1.743240343E0,-6.245586455E-2,3.323074497E0
1.622741250E0,-8.675724363E-1,1.518983835E-1,2.173023557E0,2.344735898E0
1.632736250E0,1.880870935E0,2.136191946E0,5.617565673E0,6.297462631E0
1.642730250E0,4.851057681E0,3.902566212E0,9.565708008E0,1.141339360E1
1.652725250E0,7.418101712E0,5.886185591E0,1.359186448E1,1.656545181E1
1.662719250E0,9.383422229E0,7.872415166E0,1.708046069E1,2.101822235E1
1.672713250E0,1.144117436E1,9.989316562E0,1.982203066E1,2.497198061E1
1.682708250E0,1.398836885E1,1.230862751E1,2.202442185E1,2.884877697E1
1.692702250E0,1.625132785E1,1.420752132E1,2.363496958E1,3.200892228E1
1.702696250E0,1.791372166E1,1.494024293E1,2.529898892E1,3.441149696E1
1.712691250E0,1.798883733E1,1.476585207E1,2.635319045E1,3.515848834E1
1.722685250E0,1.633065936E1,1.381273252E1,2.572444870E1,3.345488419E1
1.732680250E0,1.327813797E1,1.249371645E1,2.370674532E1,2.990671617E1
1.742674250E0,9.794365715E0,1.121940584E1,2.062217534E1,2.543774328E1
1.752668250E0,6.908419805E0,1.013250435E1,1.712211625E1,2.106088254E1
1.762663250E0,5.126082054E0,9.357137825E0,1.341691345E1,1.714194598E1
1.772657250E0,4.468352154E0,8.628767713E0,9.843731418E0,1.383187809E1
1.782652250E0,4.494415534E0,7.908286080E0,6.858099836E0,1.139185205E1
1.792646250E0,4.594602311E0,7.042851385E0,4.389110103E0,9.485589783E0
1.802640250E0,5.024284953E0,5.689772354E0,2.385885011E0,7.956720180E0
1.812635250E0,5.795920953E0,4.029996337E0,7.640135694E-1,7.100513144E0
1.822629250E0,6.363641154E0,2.005941709E0,-5.429607511E-1,6.694366083E0
1.832624250E0,6.384661310E0,-5.594189090E-1,-1.720368374E0,6.636001575E0
1.842618250E0,5.417889690E0,-3.061422021E0,-2.929117073E0,6.877903773E0
1.852612250E0,4.050618590E0,-5.374717358E0,-4.449876707E0,8.068240226E0
1.862607250E0,2.484231670E0,-7.154112790E0,-6.174475542E0,9.771227406E0
1.872601250E0,7.879424223E-1,-8.429085299E0,-7.998547794E0,1.164676346E1
1.882596250E0,-9.591214147E-1,-9.442807136E0,-9.747045368E0,1.360483054E1
1.892590250E0,-2.407567364E0,-1.035540489E1,-1.102854337E1,1.531860176E1
1.902584250E0,-3.675681381E0,-1.128854566E1,-1.167384209E1,1.664993952E1
1.912579250E0,-4.910484688E0,-1.188892841E1,-1.182255082E1,1.747089541E1
1.922573250E0,-6.168431275E0,-1.223710437E1,-1.183732322E1,1.810851979E1
1.932568250E0,-6.865816991E0,-1.254216765E1,-1.169754670E1,1.847371135E1
1.942562250E0,-7.185347446E0,-1.263363564E1,-1.165949770E1,1.863281659E1
1.952556250E0,-7.273863766E0,-1.239604807E1,-1.152143675E1,1.842049420E1
1.962551250E0,-7.109664595E0,-1.203196300E1,-1.116401868E1,1.788716795E1
1.972545250E0,-6.740912864E0,-1.166715287E1,-1.043804943E1,1.704450757E1
1.982540250E0,-6.472718039E0,-1.120258457E1,-9.413584507E0,1.600029854E1
1.992534250E0,-6.332045724E0,-1.069135549E1,-8.304673507E0,1.494548385E1
2.002528250E0,-6.039369192E0,-1.026554254E1,-7.171028785E0,1.390248171E1
2.012523250E0,-5.549652017E0,-9.904004517E0,-5.930354873E0,1.280847578E1
2.022517250E0,-4.999623737E0,-9.434593552E0,-4.639309537E0,1.164177761E1
2.032512250E0,-4.279893763E0,-8.884767001E0,-3.453629274E0,1.044912104E1
2.042506250E0,-3.613190433E0,-8.358619334E0,-2.702723408E0,9.498756555E0
2.052500250E0,-3.135149564E0,-7.740724760E0,-2.359235741E0,8.678362511E0
2.062495250E0,-3.008374619E0,-7.048005706E0,-2.449140190E0,8.045059972E0
2.072489250E0,-3.188399864E0,-6.434125246E0,-2.876631296E0,7.735558738E0
2.082484250E0,-3.314470219E0,-5.806886821E0,-3.238255856E0,7.429128373E0
2.092478250E0,-3.414095664E0,-5.154795976E0,-3.543375263E0,7.126252803E0
2.102472250E0,-3.555518176E0,-4.489779861E0,-3.675887788E0,6.805290863E0
2.112467250E0,-3.688828261E0,-3.835247803E0,-3.596170358E0,6.422540066E0
2.122461250E0,-3.569602364E0,-3.081394356E0,-3.294787906E0,5.752623711E0
2.132456250E0,-3.185100573E0,-2.113831608E0,-2.857002193E0,4.772380041E0
2.142450250E0,-2.503864866E0,-9.684497702E-1,-2.298428791E0,3.534120701E0
2.152444250E0,-1.735786312E0,3.552592814E-1,-1.653775604E0,2.423661905E0
2.162439250E0,-8.162461621E-1,1.595257255E0,-7.524202949E-1,1.943512235E0
2.172433250E0,3.409675169E-1,2.902433304E0,7.637539530E-1,3.020545983E0
2.182428250E0,1.713432992E0,4.270585288E0,2.814737349E0,5.394116949E0
2.192422250E0,3.383532268E0,5.663211962E0,5.061836942E0,8.315194138E0
2.202417250E0,5.263927240E0,7.120554450E0,7.337745767E0,1.150016255E1
2.212411250E0,7.093566041E0,8.204017197E0,9.887688446E0,1.467620387E1
2.222405250E0,9.102577538E0,9.117920047E0,1.261773355E1,1.803331871E1
2.232400250E0,1.164275010E1,1.030547551E1,1.515170047E1,2.171014700E1
2.242394250E0,1.449956869E1,1.155894664E1,1.769648006E1,2.563224817E1
2.252389250E0,1.701726632E1,1.292290559E1,2.085379525E1,2.985748847E1
2.262383250E0,1.812309174E1,1.355946038E1,2.398541894E1,3.297886811E1
2.272377250E0,1.757162797E1,1.365140551E1,2.701979174E1,3.500274457E1
2.282372250E0,1.630635950E1,1.317291615E1,2.890266535E1,3.570416144E1
2.292366250E0,1.462884362E1,1.228645838E1,2.773307487E1,3.367615724E1
2.302361250E0,1.213330226E1,1.135589389E1,2.344000470E1,2.873338076E1
2.312355250E0,9.050468906E0,1.038352064E1,1.742497629E1,2.221167007E1
2.322349250E0,6.325679276E0,9.370519763E0,1.150536626E1,1.613053972E1
2.332344250E0,4.550634466E0,8.172060410E0,6.945243815E0,1.165020416E1
2.342338250E0,3.409003616E0,6.965654106E0,3.515768804E0,8.514826660E0
2.352333250E0,2.425170406E0,5.466847842E0,1.080740869E0,6.077489421E0
2.362327250E0,1.559099535E0,3.675196062E0,-2.379278827E-1,3.999308332E0
2.372321250E0,8.886300141E-1,1.621338176E0,-9.666149139E-1,2.086323363E0
2.382316250E0,6.808372191E-1,-6.165327573E-1,-1.657834741E0,1.895275175E0
2.392310250E0,5.821824118E-1,-2.759240255E0,-2.379873489E0,3.690005551E0
2.402305250E0,2.050650689E-1,-4.868039165E0,-2.944059632E0,5.692744866E0
2.412299250E0,-3.564763793E-1,-6.773992901E0,-3.420591921E0,7.597006274E0
2.422294250E0,-1.098032255E0,-8.226838295E0,-4.174008581E0,9.290257844E0
2.432284125E0,-1.687521348E0,-9.531564946E0,-5.334956292E0,1.105261133E1
2.442278125E0,-2.435930160E0,-1.041636094E1,-6.663302770E0,1.260293358E1
2.452273125E0,-3.261758155E0,-1.096882693E1,-7.929313252E0,1.392222105E1
2.462267125E0,-4.084602900E0,-1.125518613E1,-8.916642512E0,1.492882143E1
2.472262125E0,-4.681598940E0,-1.158916388E1,-9.508363194E0,1.570461903E1
2.482256125E0,-5.142178270E0,-1.192448884E1,-9.840515449E0,1.629328621E1
2.492250125E0,-5.541661212E0,-1.189597313E1,-9.928061131E0,1.645571583E1
2.502245125E0,-5.728396722E0,-1.186776617E1,-9.706745773E0,1.636701916E1
2.512239125E0,-5.948372483E0,-1.180584766E1,-9.488942252E0,1.627271333E1
2.522234125E0,-6.035545698E0,-1.175214332E1,-9.473545949E0,1.625696028E1
2.532228125E0,-6.079627272E0,-1.143410391E1,-9.693250984E0,1.617589919E1
2.542223125E0,-6.266113690E0,-1.098777658E1,-9.912026896E0,1.606996242E1
2.552217125E0,-6.358585067E0,-1.061165560E1,-1.009879164E1,1.596948438E1
2.562211125E0,-6.453108816E0,-1.025487488E1,-1.017669410E1,1.582308993E1
2.572206125E0,-6.136497291E0,-1.000028828E1,-9.679915824E0,1.521062573E1
2.582200125E0,-5.620672299E0,-9.808061063E0,-8.758865923E0,1.430062066E1
2.592195125E0,-5.006821074E0,-9.643716881E0,-7.665456476E0,1.329769738E1
2.602189125E0,-4.590822963E0,-9.453419833E0,-6.636654085E0,1.242931935E1
2.612184125E0,-4.287536366E0,-9.201558035E0,-5.868230546E0,1.172551782E1
2.622178125E0,-4.269316442E0,-8.869510446E0,-5.440151210E0,1.124680059E1
2.632172125E0,-4.261878199E0,-8.497880715E0,-5.212986882E0,1.084217758E1
2.642167125E0,-4.040361696E0,-7.936101285E0,-5.069344182E0,1.024716920E1
2.652161125E0,-3.723083589E0,-7.367738475E0,-5.024193152E0,9.663717632E0
2.662156125E0,-3.629050421E0,-6.607348425E0,-4.934405063E0,9.009739924E0
2.672150125E0,-3.765265695E0,-5.821680277E0,-4.689433624E0,8.370183673E0
2.682144125E0,-3.796079937E0,-4.997638607E0,-4.316542064E0,7.617030256E0
2.692139125E0,-3.841144720E0,-3.879659160E0,-3.925024198E0,6.723984155E0
2.702133125E0,-3.690542665E0,-2.650284408E0,-3.414265233E0,5.683424996E0
2.712128125E0,-2.969112028E0,-1.251005357E0,-2.497037072E0,4.076252541E0
2.722122125E0,-1.382328558E0,3.760239136E-1,-9.189589369E-1,1.701972900E0
2.732117125E0,1.623944864E0,1.788586085E0,1.625565128E0,2.911820580E0
2.742111125E0,4.922971417E0,3.360304788E0,5.132295306E0,7.865605568E0
2.752105125E0,7.671214229E0,4.915415645E0,8.341613292E0,1.235278718E1
2.762100125E0,9.340486125E0,6.531123537E0,1.028950326E1,1.535493839E1
2.772094125E0,1.070507306E1,8.111813623E0,1.118882140E1,1.748112793E1
2.782089125E0,1.239001608E1,9.173662139E0,1.147742944E1,1.921978049E1
2.792083125E0,1.373864362E1,1.071786326E1,1.123728312E1,2.073401682E1
2.802078125E0,1.451430719E1,1.220147612E1,1.104790467E1,2.194532593E1
2.812072125E0,1.465026080E1,1.352396778E1,1.131982593E1,2.292741383E1
2.822066125E0,1.410479861E1,1.451379380E1,1.183717119E1,2.344598422E1
2.832061125E0,1.321212291E1,1.480042314E1,1.293969528E1,2.368646092E1
2.842055125E0,1.178870947E1,1.460452972E1,1.445305994E1,2.368875052E1
2.852050125E0,1.034644344E1,1.407171155E1,1.547080408E1,2.333254673E1
2.862044125E0,9.113211284E0,1.329069077E1,1.527929139E1,2.220697698E1
2.872039125E0,8.296908404E0,1.219588618E1,1.412054516E1,2.041979736E1
2.882033125E0,7.623259460E0,1.110533836E1,1.242801479E1,1.832752511E1
2.892027125E0,6.979622519E0,9.978727255E0,1.072265681E1,1.622545830E1
2.902022125E0,6.195653572E0,8.750882134E0,9.339557002E0,1.421940176E1
2.912016125E0,5.225315736E0,7.273958491E0,8.374717888E0,1.226174116E1
2.922011125E0,4.179121386E0,5.591347343E0,7.794306305E0,1.046324192E1
2.932005125E0,3.138162634E0,3.804935837E0,7.429742349E0,8.917772862E0
2.942000125E0,2.040405782E0,2.004381672E0,6.911813529E0,7.480238492E0
2.951994125E0,1.050497316E0,1.768431902E-1,5.787188721E0,5.884417679E0
2.961988125E0,1.532561070E-1,-1.584633449E0,4.031895513E0,4.334827797E0
2.971983125E0,-4.120000774E-1,-3.192664531E0,1.811954482E0,3.694053318E0
2.981977125E0,-7.749741751E-1,-4.570503597E0,-4.196675313E-1,4.654697513E0
2.991972125E0,-1.258711987E0,-5.715112433E0,-2.583241988E0,6.396874640E0
3.001966125E0,-1.735516171E0,-6.723129727E0,-4.481385013E0,8.264097128E0
3.011961125E0,-2.314246679E0,-7.507721987E0,-5.976633246E0,9.871259903E0
3.021955125E0,-2.942545788E0,-8.358201842E0,-7.279862425E0,1.146797762E1
3.031949125E0,-3.678916938E0,-8.999537904E0,-8.245639433E0,1.274820309E1
3.041944125E0,-4.487335725E0,-9.430066053E0,-8.994780609E0,1.378290267E1
3.051938125E0,-5.226616741E0,-9.704131483E0,-9.592183031E0,1.461155932E1
3.061933125E0,-5.887798837E0,-9.863237729E0,-9.959411563E0,1.520327308E1
3.071927125E0,-6.539389746E0,-9.906737505E0,-1.017965162E1,1.563753092E1
3.081922125E0,-7.069173211E0,-9.890255374E0,-1.027234753E1,1.591576216E1
3.091916125E0,-7.376183023E0,-9.886598525E0,-1.028925183E1,1.606305107E1
3.101910125E0,-7.549872226E0,-9.712577786E0,-1.014167980E1,1.594328721E1
3.111905125E0,-7.468642121E0,-9.487600901E0,-9.976945024E0,1.566316117E1
3.121899125E0,-7.138533468E0,-9.283765794E0,-9.720634080E0,1.521964830E1
3.131894125E0,-6.631966372E0,-9.078388191E0,-9.380467631E0,1.464217481E1
3.141888125E0,-5.993914107E0,-8.878908091E0,-8.929722149E0,1.394639569E1
3.151883125E0,-5.358236981E0,-8.697464896E0,-8.392675856E0,1.322095334E1
3.161877125E0,-4.827361840E0,-8.513623173E0,-7.742396479E0,1.247917886E1
3.171871125E0,-4.405502188E0,-8.361942306E0,-7.058573379E0,1.179635481E1
3.181866125E0,-4.187937818E0,-8.234203448E0,-6.376827210E0,1.122518841E1
3.191860125E0,-4.087851320E0,-8.036106214E0,-5.713801487E0,1.067413036E1
3.201855125E0,-3.835900060E0,-7.767844731E0,-5.235972286E0,1.012269464E1
3.211849125E0,-3.582294038E0,-7.368799160E0,-4.946980085E0,9.571031480E0
3.221844125E0,-3.384832104E0,-6.887682654E0,-4.724937918E0,9.012341485E0
3.231838125E0,-3.414835922E0,-6.352788137E0,-4.543554364E0,8.524254088E0
3.241833125E0,-3.618570457E0,-5.836856725E0,-4.425020778E0,8.169685273E0
3.251827125E0,-3.667462535E0,-5.290338528E0,-4.057158408E0,7.609106225E0
3.261821125E0,-3.286018837E0,-4.597893124E0,-3.808197414E0,6.814756674E0
