"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.921318750E-1,1.574133896E0,-3.733709734E0,-5.518883969E0,6.846646344E0
9.021258750E-1,1.394411244E0,-3.256038408E0,-5.346158388E0,6.413078694E0
9.121198750E-1,1.401736198E0,-2.642843826E0,-5.262139161E0,6.053065043E0
9.221138749E-1,1.187762165E0,-1.829779719E0,-4.858949084E0,5.326186157E0
9.321078751E-1,7.838053711E-1,-6.000389314E-1,-4.038794643E0,4.157674800E0
9.421018751E-1,6.568163455E-1,8.054691589E-1,-2.889248418E0,3.070495839E0
9.520958751E-1,5.527352491E-1,2.197133381E0,-1.130607094E0,2.532031546E0
9.620898750E-1,8.946213636E-1,3.053500798E0,1.243303989E0,3.416140998E0
9.720838750E-1,1.349612217E0,3.769779453E0,4.011486391E0,5.667866735E0
9.820778749E-1,1.495480075E0,4.856594995E0,7.041928110E0,8.683992579E0
9.920718751E-1,1.190333916E0,6.481170774E0,1.027572137E1,1.220708479E1
1.002065875E0,6.162705097E-1,8.330935106E0,1.364154008E1,1.599612093E1
1.012058875E0,3.821833706E-1,9.587532156E0,1.626637741E1,1.888549367E1
1.022052875E0,5.500000678E-2,1.040223407E1,1.789052225E1,2.069493380E1
1.032046875E0,-6.762228888E-1,1.115128929E1,1.825139953E1,2.139911482E1
1.042040875E0,-1.579207817E0,1.236196582E1,1.795779096E1,2.185850755E1
1.052034875E0,-2.393577169E0,1.337926089E1,1.819366764E1,2.270998405E1
1.062028875E0,-2.677830349E0,1.359252989E1,1.914499442E1,2.363172562E1
1.072022875E0,-2.818318768E0,1.313081620E1,2.005133273E1,2.413332134E1
1.082016875E0,-3.497519352E0,1.236829835E1,2.030140645E1,2.402820321E1
1.092010875E0,-4.163038912E0,1.147805860E1,1.882658546E1,2.243918542E1
1.102004875E0,-4.273762665E0,1.058430584E1,1.558392431E1,1.931712386E1
1.111998875E0,-3.845090129E0,9.651860299E0,1.159068650E1,1.556557544E1
1.121992875E0,-3.068808809E0,8.541961119E0,7.468162649E0,1.175398403E1
1.131986875E0,-2.190952436E0,7.178476968E0,3.903225778E0,8.459667584E0
1.141980875E0,-1.262994196E0,5.421302125E0,1.398068678E0,5.739361210E0
1.151974875E0,-2.596396177E-1,2.982889822E0,-6.237809658E-2,2.994818099E0
1.161968875E0,3.756745425E-1,2.515396160E-1,-1.149457932E0,1.235174918E0
1.171962875E0,4.970392044E-1,-2.245986868E0,-2.478267510E0,3.381318505E0
1.181956875E0,2.858054326E-1,-4.561107121E0,-4.278889503E0,6.260533388E0
1.191950875E0,2.258398972E-1,-6.626605060E0,-6.296853672E0,9.144028896E0
1.201944875E0,2.644394508E-1,-8.057574266E0,-8.199680902E0,1.149909554E1
1.211938875E0,1.590785450E-1,-8.814968203E0,-9.844911386E0,1.321556849E1
1.221932875E0,9.353410810E-2,-9.001658689E0,-1.101985909E1,1.422940273E1
1.231926875E0,2.395226377E-1,-8.761566752E0,-1.155372157E1,1.450210002E1
1.241920875E0,4.922867702E-1,-8.321586578E0,-1.147074022E1,1.417988119E1
1.251914875E0,8.574767800E-1,-7.927408814E0,-1.100985801E1,1.359397110E1
1.261908875E0,1.062609092E0,-7.557426828E0,-1.039190321E1,1.289323430E1
1.271902875E0,9.189837145E-1,-7.205864156E0,-9.591871374E0,1.203216546E1
1.281896875E0,8.173018768E-1,-6.975836447E0,-8.666882204E0,1.115549746E1
1.291890875E0,7.520659536E-1,-6.783077136E0,-7.786987930E0,1.035436718E1
1.301883875E0,5.920566780E-1,-6.655217825E0,-6.973287646E0,9.657597838E0
1.311877875E0,5.173695712E-1,-6.741608682E0,-6.327832806E0,9.260584588E0
1.321871875E0,4.344104084E-1,-6.913027995E0,-5.796207467E0,9.031870762E0
1.331865875E0,2.959075209E-1,-7.043307468E0,-5.411159545E0,8.886866094E0
1.341859875E0,3.847032282E-1,-7.061417465E0,-5.165744888E0,8.757655704E0
1.351853875E0,6.685466641E-1,-7.040139447E0,-5.234538549E0,8.798347112E0
1.361847875E0,7.650931115E-1,-7.021234229E0,-5.501325949E0,8.952523933E0
1.371841875E0,7.474729657E-1,-6.911705355E0,-5.908206789E0,9.123447496E0
1.381835875E0,7.229715241E-1,-6.838784144E0,-6.346489516E0,9.357862233E0
1.391826042E0,7.425170119E-1,-6.710823677E0,-6.727918012E0,9.531598329E0
