"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.084149250E1,1.973054278E1,1.124730759E1,1.599701840E1,2.777950403E1
9.085154350E1,1.455021026E1,7.063668058E0,1.275441924E1,2.059803959E1
9.086159450E1,1.061768525E1,4.237178975E0,9.212363690E0,1.468184493E1
9.087164550E1,7.604391664E0,2.134647111E0,5.810530221E0,9.805394042E0
9.088169650E1,5.195069259E0,9.577973127E-1,3.496648993E0,6.335035476E0
9.089174750E1,3.140585720E0,3.972563231E-1,1.464849728E0,3.488104926E0
9.090179850E1,1.457131988E0,-2.231712645E-1,-1.304277000E-1,1.479881897E0
9.091184950E1,3.924458188E-1,-1.166160504E0,-1.329581995E0,1.811555222E0
9.092190050E1,-4.161983782E-1,-2.228239399E0,-2.213561134E0,3.168299986E0
9.093195150E1,-1.115068995E0,-3.263150961E0,-2.684139787E0,4.369912980E0
9.094200250E1,-1.722690888E0,-4.323822432E0,-2.874748785E0,5.470583597E0
9.095205350E1,-2.113780738E0,-5.514393307E0,-2.966929262E0,6.609029565E0
9.096210450E1,-2.295323627E0,-7.032561455E0,-3.017162400E0,7.989286584E0
9.097215550E1,-2.193381223E0,-8.632672484E0,-2.918954027E0,9.373059693E0
9.098220650E1,-1.875330991E0,-1.007205583E1,-2.695789195E0,1.059388760E1
9.099225750E1,-1.756341029E0,-1.116492149E1,-2.539587845E0,1.158402832E1
9.100230850E1,-1.800631934E0,-1.178332536E1,-2.468771047E0,1.217307941E1
9.101236050E1,-2.173048700E0,-1.204448773E1,-2.461823385E0,1.248408586E1
9.102241150E1,-2.970115410E0,-1.197977777E1,-2.596177783E0,1.261256516E1
9.103246250E1,-4.057059005E0,-1.186264634E1,-2.804456774E0,1.284706518E1
9.104251350E1,-5.177113044E0,-1.183793835E1,-3.067183283E0,1.327956690E1
9.105256450E1,-6.272239233E0,-1.169001900E1,-3.333951972E0,1.367891680E1
9.106261550E1,-7.225159383E0,-1.145729397E1,-3.582611250E0,1.401098200E1
9.107266650E1,-7.923736178E0,-1.113151635E1,-3.767812450E0,1.417366085E1
9.108271750E1,-8.470473645E0,-1.065661718E1,-3.911820601E0,1.416385378E1
9.109276850E1,-8.785434501E0,-1.022242517E1,-3.940177258E0,1.404303502E1
9.110281950E1,-8.770029427E0,-9.819928572E0,-3.910328391E0,1.373444871E1
9.111287050E1,-8.713368738E0,-9.174178448E0,-4.003675096E0,1.327093664E1
9.112292150E1,-8.317832665E0,-8.505041800E0,-4.266116846E0,1.263811019E1
9.113297250E1,-7.913050391E0,-7.951739663E0,-4.534616895E0,1.209997027E1
9.114302350E1,-7.532562128E0,-7.520746660E0,-4.647571068E0,1.161469067E1
9.115307450E1,-7.226683168E0,-7.222297756E0,-4.653934008E0,1.122700478E1
9.116312550E1,-7.032747397E0,-7.006422063E0,-4.528602449E0,1.091135767E1
9.117317650E1,-7.150788648E0,-6.754977756E0,-4.346120789E0,1.075417448E1
9.118322750E1,-7.243886846E0,-6.506219076E0,-4.094589944E0,1.056269142E1
9.119327850E1,-7.249525900E0,-6.217508125E0,-3.858508612E0,1.030053988E1
9.120332950E1,-7.330472415E0,-6.091124067E0,-3.435698787E0,1.013122127E1
9.121338050E1,-7.013417671E0,-5.661352547E0,-2.829500691E0,9.446957937E0
9.122343150E1,-6.697908931E0,-4.477658583E0,-2.411985812E0,8.410058620E0
9.123348250E1,-6.719123799E0,-3.338370128E0,-2.246364306E0,7.831825607E0
9.124353350E1,-6.309767248E0,-2.301141899E0,-1.800492478E0,6.953430084E0
9.125358450E1,-6.065485196E0,-4.417606509E-1,-1.053199899E0,6.172073652E0
9.126363550E1,-5.690069393E0,3.571152461E0,2.999586546E-1,6.724581384E0
9.127368650E1,-4.118502132E0,1.030048082E1,2.907599612E0,1.146804693E1
9.128373750E1,9.809142798E-1,1.948534447E1,7.421240498E0,2.087380302E1
9.129378850E1,1.142545003E1,2.791645057E1,1.307634939E1,3.287643585E1
9.130383950E1,2.638653127E1,3.113001948E1,1.794533054E1,4.457983887E1
9.131389050E1,3.980214664E1,2.959915761E1,2.329256832E1,5.479840095E1
9.132394150E1,4.621085871E1,2.370570685E1,2.391097687E1,5.717638337E1
9.133399250E1,4.396935900E1,1.643723422E1,2.304792550E1,5.229430245E1
9.134404350E1,3.595007347E1,1.550806955E1,2.005895048E1,4.399169806E1
9.135409450E1,2.517886840E1,1.216783826E1,1.443093876E1,3.146877333E1
9.136414550E1,1.618347091E1,7.283073716E0,9.542174134E0,2.014946601E1
9.137419650E1,1.114625133E1,4.175377999E0,5.915446812E0,1.329154660E1
9.138424750E1,7.851152351E0,1.862099619E0,3.503206061E0,8.796616448E0
9.139429850E1,4.906247796E0,1.255192548E-1,1.593651317E0,5.160111146E0
9.140435317E1,2.978706724E0,-1.506829228E0,1.958463487E-1,3.343887537E0
9.141440517E1,1.650935027E0,-2.797009175E0,-8.358574310E-1,3.353729929E0
9.142445617E1,4.448222530E-1,-3.674456390E0,-1.697189426E0,4.071848296E0
9.143450717E1,-6.192786098E-1,-4.317039077E0,-2.234985917E0,4.900560625E0
9.144455817E1,-1.671638263E0,-5.052049288E0,-2.674322312E0,5.955633998E0
9.145460917E1,-2.641536974E0,-5.777280614E0,-2.976205285E0,7.015161208E0
9.146466017E1,-3.484014915E0,-6.402125189E0,-3.158601868E0,7.943697667E0
9.147471117E1,-4.015887006E0,-7.093968914E0,-3.258444830E0,8.778906886E0
9.148476217E1,-4.166823522E0,-7.863350227E0,-3.255108701E0,9.475781114E0
9.149481317E1,-4.150799228E0,-8.581790598E0,-3.222424812E0,1.006281699E1
9.150486417E1,-4.355479842E0,-9.126197950E0,-3.191169983E0,1.060383230E1
9.151491517E1,-4.526801507E0,-9.640670482E0,-3.242582796E0,1.113322965E1
9.152496617E1,-4.834325874E0,-1.003407232E1,-3.278764197E0,1.161049562E1
9.153501717E1,-5.178557307E0,-1.027838770E1,-3.480845724E0,1.202410065E1
9.154506817E1,-5.505566350E0,-1.048376530E1,-3.706789446E0,1.240809751E1
9.155511917E1,-5.849200197E0,-1.048682457E1,-4.049948207E0,1.267236020E1
9.156517017E1,-6.159639401E0,-1.051608871E1,-4.416552840E0,1.296283990E1
9.157522117E1,-6.366568855E0,-1.050973864E1,-4.599428018E0,1.312031033E1
9.158527217E1,-6.493449926E0,-1.036932126E1,-4.684280473E0,1.310077093E1
9.159532317E1,-6.487111545E0,-1.025377560E1,-4.672432552E0,1.300208277E1
9.160537417E1,-6.400175142E0,-1.033793107E1,-4.610117313E0,1.300339349E1
9.161542517E1,-6.145288580E0,-1.049290801E1,-4.560186185E0,1.298695454E1
9.162547617E1,-5.790892348E0,-1.053579149E1,-4.331669688E0,1.277891618E1
9.163552717E1,-5.535640919E0,-1.047375487E1,-4.123709955E0,1.254383694E1
9.164557817E1,-5.471760088E0,-1.033515481E1,-4.083838376E0,1.238682039E1
9.165562917E1,-5.434491105E0,-1.025358849E1,-4.082058776E0,1.230174680E1
9.166568017E1,-5.439337277E0,-1.007048410E1,-4.033177515E0,1.213538466E1
9.167573117E1,-5.567109464E0,-9.751911421E0,-4.142300885E0,1.196875686E1
9.168578217E1,-6.004241459E0,-9.451729403E0,-4.327552371E0,1.200474130E1
9.169583317E1,-6.440387614E0,-9.112452316E0,-4.493136163E0,1.202928312E1
9.170588417E1,-7.005164326E0,-8.725074279E0,-4.778429416E0,1.216686632E1
9.171593517E1,-7.619812526E0,-8.196935050E0,-5.293535786E0,1.238033959E1
9.172598617E1,-8.154009470E0,-7.537894789E0,-6.080891440E0,1.266037002E1
9.173603717E1,-8.360591599E0,-6.753424736E0,-6.794389744E0,1.271502928E1
9.174608817E1,-8.614191189E0,-5.993080879E0,-7.522281554E0,1.291146886E1
9.175613917E1,-9.192092562E0,-5.093287945E0,-8.470774777E0,1.349778401E1
9.176619017E1,-8.685476934E0,-2.725408266E0,-8.729992957E0,1.261261816E1
9.177624117E1,-6.346855552E0,4.397234225E0,-4.615955173E0,8.995848286E0
9.178629217E1,-1.969552732E0,1.612162257E1,4.995299721E0,1.699231802E1
9.179634317E1,1.047617328E1,2.496619113E1,1.663706866E1,3.177818371E1
9.180639417E1,3.003069850E1,2.719956556E1,2.609518790E1,4.819354781E1
9.181644517E1,5.597592871E1,2.469503703E1,2.986739980E1,6.808238406E1
9.182649617E1,6.573862239E1,1.336829619E1,2.972021836E1,7.337280966E1
9.183654817E1,5.145811729E1,1.584613451E1,2.575727497E1,5.968647274E1
9.184659917E1,3.313348138E1,2.039262769E1,2.037894053E1,4.392024669E1
9.185665017E1,1.830404202E1,1.523130914E1,1.182991129E1,2.658904913E1
9.186670117E1,9.300002342E0,1.118184684E1,6.071814807E0,1.576041489E1
9.187675217E1,4.796351132E0,9.030109486E0,3.233647665E0,1.072400759E1
9.188680317E1,2.528249509E0,7.703613651E0,1.234255423E0,8.201286199E0
9.189685417E1,1.242188340E0,4.345778727E0,-7.397797841E-1,4.579967112E0
9.190690517E1,2.040035069E-1,2.063658405E0,-2.003528563E0,2.883475359E0
9.191695617E1,-1.274726341E0,5.482852256E-1,-2.987160336E0,3.293732049E0
9.192700717E1,-2.939746141E0,-8.765496665E-1,-3.499484893E0,4.653691138E0
9.193705817E1,-4.476459319E0,-2.074179885E0,-3.738871656E0,6.190320791E0
9.194710917E1,-5.634925472E0,-3.336633505E0,-3.888867940E0,7.616350968E0
9.195716017E1,-6.281545077E0,-4.841602734E0,-3.891392183E0,8.834130331E0
9.196721117E1,-6.525453492E0,-6.398397589E0,-3.755730933E0,9.880614850E0
9.197726217E1,-6.440140277E0,-7.873224421E0,-3.749409800E0,1.084071692E1
9.198731317E1,-6.106053763E0,-9.332349724E0,-3.812761751E0,1.178616970E1
9.199736417E1,-6.090006664E0,-1.045257859E1,-3.932249895E0,1.272034472E1
9.200741517E1,-6.352149621E0,-1.141519869E1,-4.339938236E0,1.376559588E1
9.201746617E1,-6.996643179E0,-1.207586623E1,-4.920607388E0,1.479837620E1
9.202751717E1,-8.079590203E0,-1.252200645E1,-5.599567943E0,1.591966031E1
9.203756817E1,-9.168238261E0,-1.301125117E1,-6.354805427E0,1.713863477E1
9.204761917E1,-1.017550945E1,-1.301104535E1,-6.900474608E0,1.790097325E1
9.205767017E1,-1.107836048E1,-1.275157866E1,-7.184880838E0,1.835634337E1
9.206772117E1,-1.183298693E1,-1.242091511E1,-7.371478354E0,1.867183453E1
9.207777217E1,-1.247900836E1,-1.203133618E1,-7.239752280E0,1.878543885E1
9.208782317E1,-1.308383032E1,-1.164876572E1,-7.002614940E0,1.886576197E1
9.209787417E1,-1.340545057E1,-1.136995995E1,-6.696850001E0,1.881036667E1
9.210792517E1,-1.321060731E1,-1.104594936E1,-6.212191252E0,1.830640497E1
9.211797617E1,-1.287618165E1,-1.077294988E1,-5.757817572E0,1.774837926E1
9.212802717E1,-1.240916337E1,-1.021119618E1,-5.146183028E0,1.687421295E1
9.213807817E1,-1.184769852E1,-9.486775274E0,-4.630148120E0,1.586836907E1
9.214812917E1,-1.136944774E1,-8.761828122E0,-3.981027076E0,1.489572256E1
9.215818017E1,-1.089798440E1,-8.159088362E0,-3.418084635E0,1.403638449E1
9.216823117E1,-1.055803313E1,-7.669455387E0,-2.810808604E0,1.334890462E1
9.217828217E1,-1.000107999E1,-7.111260885E0,-2.281215319E0,1.248180979E1
9.218833317E1,-9.577549789E0,-6.463420381E0,-1.621425445E0,1.166765972E1
9.219838417E1,-8.767126284E0,-5.675019829E0,-6.118848056E-1,1.046148920E1
9.220843517E1,-8.021564189E0,-3.740698326E0,3.624208049E-1,8.858310496E0
9.221848617E1,-6.549467422E0,-7.038656008E-1,1.685924035E0,6.799506610E0
9.222853717E1,-4.451985213E0,2.855180785E0,3.288088167E0,6.227660351E0
9.223858917E1,-1.703696208E0,6.939814090E0,5.068430847E0,8.760855645E0
9.224864017E1,1.819504992E0,1.104316375E1,6.882237142E0,1.313876905E1
9.225869117E1,5.359098276E0,1.543836607E1,9.036935526E0,1.867429476E1
9.226874217E1,1.013989406E1,1.837930504E1,1.148020570E1,2.392512128E1
9.227879317E1,1.696458524E1,2.275814451E1,1.538257427E1,3.228550581E1
9.228884417E1,2.477377330E1,2.491058411E1,1.847405800E1,3.969342342E1
9.229889517E1,3.255377907E1,2.416502669E1,2.054295492E1,4.545008299E1
9.230894617E1,3.833632685E1,2.213891268E1,2.124994411E1,4.910565686E1
9.231899717E1,3.964993192E1,1.944359184E1,2.030393244E1,4.860473266E1
9.232904817E1,3.773441214E1,1.628041190E1,1.769838859E1,4.474562134E1
9.233909917E1,3.368799389E1,1.183518314E1,1.392075633E1,3.832414316E1
9.234915017E1,2.838541363E1,7.067861096E0,9.391465074E0,3.072272748E1
9.235920117E1,2.343457380E1,2.902000026E0,5.473928236E0,2.423973481E1
9.236925217E1,1.944283170E1,-4.359157741E-2,2.721647629E0,1.963244689E1
9.237930317E1,1.620050619E1,-2.315574582E0,5.069123742E-1,1.637300359E1
9.238935417E1,1.336967964E1,-4.243261834E0,-1.229823233E0,1.408069849E1
9.239940517E1,1.086883369E1,-5.676526657E0,-2.448473023E0,1.250398020E1
9.240945617E1,8.490652387E0,-6.398045002E0,-3.379149195E0,1.115548327E1
9.241950717E1,6.185237342E0,-6.855239378E0,-4.101264541E0,1.010306086E1
9.242955817E1,4.031916563E0,-7.325468953E0,-4.595916765E0,9.541556344E0
9.243960917E1,2.070129519E0,-7.646806782E0,-4.907301464E0,9.318835648E0
9.244966017E1,4.384891337E-1,-7.869363504E0,-5.172670915E0,9.427389833E0
9.245971117E1,-1.011981121E0,-8.230381123E0,-5.382146246E0,9.885887792E0
9.246976217E1,-2.214748703E0,-8.597800274E0,-5.530673125E0,1.046019247E1
9.247981317E1,-3.157330391E0,-8.953016871E0,-5.609375478E0,1.102680097E1
9.248986417E1,-3.864649358E0,-9.316148259E0,-5.555827847E0,1.151491885E1
9.249991517E1,-4.451461887E0,-9.568738620E0,-5.401837914E0,1.185563683E1
9.250996617E1,-4.954827048E0,-9.821172860E0,-5.224846789E0,1.217804465E1
9.252001717E1,-5.356159465E0,-1.005134850E1,-5.082399260E0,1.247192179E1
9.253006817E1,-5.732738864E0,-1.015608032E1,-4.977919457E0,1.268029749E1
9.254011917E1,-6.015250597E0,-1.016947278E1,-4.970235631E0,1.281813788E1
9.255017017E1,-6.299067428E0,-1.009319469E1,-5.022479333E0,1.291418322E1
9.256022117E1,-6.625059641E0,-9.969919009E0,-5.124246613E0,1.302108304E1
9.257027217E1,-6.860602444E0,-9.857619724E0,-5.205189035E0,1.308948148E1
9.258032317E1,-7.138038209E0,-9.700264719E0,-5.195915351E0,1.311656439E1
9.259037417E1,-7.373827765E0,-9.635381091E0,-5.258826129E0,1.322381023E1
9.260042617E1,-7.600463505E0,-9.658642484E0,-5.427828203E0,1.343568901E1
9.261047717E1,-7.825561427E0,-9.726239220E0,-5.690968695E0,1.371955778E1
9.262052817E1,-8.167607170E0,-9.859642861E0,-5.893172429E0,1.409439057E1
9.263057917E1,-8.658513669E0,-9.891694958E0,-5.990357831E0,1.444644853E1
9.264063017E1,-9.196797232E0,-9.785842813E0,-5.978732396E0,1.469996735E1
9.265068117E1,-9.732895691E0,-9.635744787E0,-5.902680586E0,1.491370089E1
9.266073217E1,-1.023384478E1,-9.460617170E0,-5.654419504E0,1.504019003E1
9.267078317E1,-1.093295777E1,-9.160314699E0,-5.350661913E0,1.523386077E1
9.268083417E1,-1.133100814E1,-8.787357066E0,-5.144425355E0,1.523399166E1
9.269088517E1,-1.129914432E1,-8.178754887E0,-4.891029832E0,1.478123360E1
9.270093617E1,-1.096665410E1,-7.847240564E0,-4.561146297E0,1.423554503E1
9.271098717E1,-1.018704601E1,-7.137618379E0,-4.343244544E0,1.317517649E1
9.272103817E1,-9.129088229E0,-5.737937624E0,-3.958377301E0,1.148620612E1
9.273108917E1,-7.763962179E0,-3.522428198E0,-3.029603813E0,9.047933930E0
9.274114017E1,-6.829213421E0,6.372137743E-1,-1.133298859E0,6.951874830E0
9.275119117E1,-4.403953845E0,8.006697058E0,3.689502737E0,9.854665783E0
9.276124217E1,2.605531574E0,1.833580760E1,1.258640534E1,2.239214672E1
9.277129317E1,1.314741060E1,2.811276031E1,2.269278667E1,3.844664178E1
9.278134417E1,2.801936624E1,2.904382181E1,3.015266440E1,5.037669739E1
9.279139517E1,4.256423565E1,2.767490677E1,3.449336365E1,6.137920460E1
9.280144617E1,4.727232482E1,2.074090656E1,3.282008700E1,6.117201982E1
9.281149717E1,4.107893529E1,1.518619670E1,2.848923680E1,5.224687654E1
9.282154817E1,2.967658644E1,1.353414310E1,2.309198076E1,3.996388855E1
9.283159917E1,1.875076695E1,9.773924434E0,1.600129857E1,2.651720981E1
9.284165017E1,1.245210181E1,7.361310046E0,1.168231587E1,1.859355344E1
9.285170117E1,8.819269999E0,4.596625448E0,8.358358548E0,1.299117571E1
9.286175217E1,6.709219785E0,1.494438978E0,4.997474300E0,8.498336741E0
9.287180317E1,5.109832057E0,-6.401531696E-2,2.431627194E0,5.659266068E0
9.288185417E1,3.524517700E0,-1.421159917E0,4.600270602E-1,3.827994962E0
9.289190517E1,1.985776416E0,-1.892109869E0,-5.222496209E-1,2.792155511E0
9.290195617E1,2.776073804E-1,-3.561750723E0,-1.412204906E0,3.841543540E0
9.291200717E1,-9.615792918E-1,-4.834991872E0,-2.290143287E0,5.435672673E0
9.292205817E1,-2.152981056E0,-5.839723615E0,-2.505828946E0,6.709461829E0
9.293210917E1,-2.696985827E0,-7.064959123E0,-2.561548233E0,7.984291410E0
9.294216017E1,-2.730571942E0,-8.070632268E0,-2.463968144E0,8.869175122E0
9.295221117E1,-2.426512927E0,-9.199716747E0,-2.389006255E0,9.809694393E0
9.296226217E1,-2.139429549E0,-1.044109700E1,-2.299112331E0,1.090319141E1
9.297231417E1,-1.887552841E0,-1.128291362E1,-2.384072374E0,1.168549514E1
9.298236517E1,-1.867537237E0,-1.190748279E1,-2.658512610E0,1.234275217E1
9.299241617E1,-2.505014428E0,-1.230196520E1,-2.998973758E0,1.290764458E1
9.300246717E1,-3.449812211E0,-1.237391519E1,-3.410533540E0,1.329085100E1
9.301251817E1,-4.442524126E0,-1.222541228E1,-3.727157344E0,1.353101725E1
9.302256917E1,-5.119878159E0,-1.204036077E1,-4.054592942E0,1.369756050E1
9.303262017E1,-5.434954205E0,-1.190160400E1,-4.301822576E0,1.377289303E1
9.304267117E1,-5.633968867E0,-1.171016382E1,-4.460698149E0,1.373926381E1
9.305272217E1,-5.781006460E0,-1.138663855E1,-4.650713947E0,1.359061122E1
9.306277317E1,-5.707899308E0,-1.105563937E1,-4.853058014E0,1.335512817E1
9.307282417E1,-5.778544782E0,-1.085127216E1,-4.908764437E0,1.323773605E1
9.308287517E1,-5.856033838E0,-1.071194822E1,-4.792081787E0,1.311499199E1
9.309292617E1,-5.990866538E0,-1.043746471E1,-4.645649673E0,1.290012451E1
9.310297717E1,-6.040280188E0,-1.011628183E1,-4.479934612E0,1.260531463E1
9.311302817E1,-5.916034457E0,-9.866736703E0,-4.237270192E0,1.225995169E1
9.312307917E1,-5.696327083E0,-9.721385447E0,-3.987287105E0,1.195206826E1
9.313313017E1,-5.402990400E0,-9.712517560E0,-3.763061295E0,1.173396493E1
9.314318117E1,-5.226109788E0,-9.693771386E0,-3.571298642E0,1.157737454E1
9.315323217E1,-5.060489159E0,-9.561792127E0,-3.388215888E0,1.133650855E1
9.316328317E1,-4.980741323E0,-9.355865471E0,-3.316033472E0,1.110567786E1
9.317333417E1,-5.166345397E0,-9.116555307E0,-3.354911901E0,1.100264238E1
9.318338517E1,-5.436160485E0,-9.001294407E0,-3.410062547E0,1.105457681E1
9.319343617E1,-5.568173658E0,-8.836684762E0,-3.514283319E0,1.102006092E1
9.320348717E1,-5.456934473E0,-8.421190973E0,-3.898741549E0,1.076544365E1
9.321353817E1,-5.597144272E0,-7.804442453E0,-4.628979262E0,1.066136928E1
9.322358917E1,-5.384550621E0,-6.909452423E0,-5.724101357E0,1.046418915E1
9.323364017E1,-4.737835706E0,-5.894284569E0,-6.263453207E0,9.819395289E0
9.324369117E1,-4.368372368E0,-4.759984374E0,-6.541224017E0,9.193896890E0
9.325374217E1,-5.211328611E0,-1.471257691E0,-6.013942575E0,8.092592315E0
9.326379317E1,-6.782826290E0,6.352328546E0,-3.780482782E0,1.003249024E1
9.327384417E1,-5.005945162E0,1.773816135E1,2.836763810E0,1.864803164E1
9.328389517E1,3.668803301E0,3.007164070E1,1.123994127E1,3.231253583E1
9.329394617E1,1.686286942E1,3.737393831E1,1.840911414E1,4.494511223E1
9.330399717E1,3.340352451E1,3.900363917E1,2.374660696E1,5.657720973E1
9.331404817E1,4.764978832E1,3.311258577E1,2.622211458E1,6.367530884E1
9.332409917E1,4.923467846E1,2.506771283E1,2.625433976E1,6.116971592E1
9.333415017E1,3.741777839E1,2.293799317E1,2.397954366E1,5.001260026E1
9.334420217E1,2.422402744E1,1.762031774E1,1.621727834E1,3.406287156E1
9.335425317E1,1.455469274E1,1.148425314E1,9.478524268E0,2.082233352E1
9.336430417E1,7.853714601E0,7.785323812E0,5.524817138E0,1.236186492E1
9.337435517E1,4.219886420E0,5.163245203E0,2.922762904E0,7.280733851E0
9.338440617E1,2.740181841E0,2.865900486E0,9.257206571E-1,4.071724555E0
9.339445717E1,2.031132098E0,7.730826008E-1,-3.104766262E-1,2.195347363E0
9.340450429E1,1.235726875E0,-8.392701584E-1,-1.024885634E0,1.811570002E0
9.341455529E1,7.211312592E-2,-2.410750880E0,-1.152365606E0,2.672988328E0
9.342460629E1,-8.157976806E-1,-3.741675981E0,-1.071992265E0,3.976786695E0
9.343465729E1,-1.688131212E0,-4.356641684E0,-1.098712871E0,4.799717047E0
9.344470829E1,-2.686431311E0,-6.045495320E0,-9.449651594E-1,6.682655610E0
9.345475929E1,-3.146084149E0,-6.953593054E0,-6.166586186E-1,7.657060120E0
9.346481029E1,-3.446590396E0,-7.981095024E0,-4.820282324E-1,8.706848704E0
9.347486129E1,-3.277124345E0,-8.991201528E0,-1.980915333E-1,9.571859232E0
9.348491229E1,-3.133577540E0,-1.008812164E1,-1.169750109E-2,1.056359992E1
9.349496329E1,-2.848562322E0,-1.114891415E1,2.015250184E-1,1.150883167E1
9.350501429E1,-2.707484503E0,-1.247281499E1,5.245408523E-1,1.277406471E1
9.351506529E1,-2.833680281E0,-1.376597819E1,5.302698080E-1,1.406460399E1
9.352511629E1,-3.156045173E0,-1.455130018E1,-2.104705274E-2,1.488964073E1
9.353516729E1,-3.598328565E0,-1.481280638E1,-6.529468775E-1,1.525757323E1
9.354521829E1,-3.964532665E0,-1.478191320E1,-1.128264114E0,1.534586123E1
9.355526929E1,-4.370714178E0,-1.471821480E1,-1.427801477E0,1.541971486E1
9.356532029E1,-4.938600440E0,-1.467639434E1,-1.602554872E0,1.556773931E1
9.357537129E1,-5.389150625E0,-1.470757170E1,-1.714989520E0,1.575743630E1
9.358542229E1,-5.416337839E0,-1.474830574E1,-1.842636869E0,1.581911971E1
9.359547329E1,-5.314372923E0,-1.462003069E1,-1.829261363E0,1.566314318E1
9.360552429E1,-5.105375894E0,-1.441132135E1,-1.960826639E0,1.541414568E1
9.361557529E1,-4.890619065E0,-1.412948555E1,-2.013577734E0,1.508691526E1
9.362562629E1,-4.887439057E0,-1.381429373E1,-2.046844152E0,1.479565284E1
9.363567729E1,-5.268913745E0,-1.351818722E1,-2.215145729E0,1.467684259E1
9.364572829E1,-5.656037428E0,-1.315766311E1,-2.400954455E0,1.452168861E1
9.365577929E1,-6.094264022E0,-1.270355782E1,-2.621475762E0,1.433152366E1
9.366583029E1,-6.409654648E0,-1.225963486E1,-2.885935970E0,1.413191233E1
9.367588129E1,-6.931516306E0,-1.166636701E1,-2.960930896E0,1.388946181E1
9.368593229E1,-7.576323860E0,-1.077766273E1,-3.367669064E0,1.359778997E1
9.369598329E1,-8.326692367E0,-9.615111718E0,-4.088438088E0,1.336037070E1
9.370603429E1,-9.099705970E0,-8.766548579E0,-5.227801972E0,1.367431666E1
9.371608629E1,-1.022342154E1,-7.422912217E0,-6.132770276E0,1.404381874E1
9.372613629E1,-1.175281926E1,-4.439989650E0,-7.190469022E0,1.447567316E1
9.373618829E1,-1.230884971E1,1.371687795E0,-6.932157746E0,1.419310113E1
9.374623929E1,-7.977734045E0,1.205456716E1,-2.507932189E0,1.467128331E1
9.375629029E1,1.143140600E0,2.018015624E1,3.692716075E0,2.054705888E1
9.376634129E1,1.355246594E1,2.857047333E1,6.440986953E0,3.227115728E1
9.377639229E1,2.855849590E1,3.420583735E1,9.265923600E0,4.551356212E1
9.378644329E1,3.914255732E1,3.443282860E1,9.831142362E0,5.305102109E1
9.379649429E1,3.764831539E1,3.502502758E1,9.778059000E0,5.234270385E1
9.380654529E1,3.065729782E1,3.203865340E1,8.879550115E0,4.522379497E1
9.381659629E1,2.231620025E1,2.519429101E1,6.575203941E0,3.429283308E1
9.382664729E1,1.563149960E1,1.850213633E1,2.623832774E0,2.436303197E1
9.383669829E1,1.079656561E1,1.364951686E1,-2.554379547E-1,1.740518279E1
9.384674929E1,6.857940792E0,1.035415358E1,-1.951367891E0,1.257170175E1
9.385680029E1,3.930366507E0,7.278991774E0,-3.098452438E0,8.833567209E0
9.386685129E1,2.185761716E0,4.863026932E0,-3.933385717E0,6.625564762E0
9.387690229E1,5.099038097E-1,3.295172068E0,-4.114956381E0,5.296322014E0
9.388695329E1,-1.321504651E0,1.678473659E0,-3.868628973E0,4.419269000E0
9.389700429E1,-3.159581862E0,4.107750857E-1,-3.415727622E0,4.671069353E0
9.390705529E1,-4.787728535E0,-3.694715238E-1,-2.800639712E0,5.558996000E0
9.391710629E1,-5.983014312E0,-1.304045450E0,-2.166173544E0,6.495329293E0
9.392715729E1,-6.649650691E0,-2.555847198E0,-1.545277594E0,7.289587921E0
9.393720829E1,-6.846387863E0,-4.130798242E0,-1.046507760E0,8.064223421E0
9.394725929E1,-6.760758898E0,-5.708211549E0,-4.994902110E-1,8.862337752E0
9.395731029E1,-6.571762855E0,-7.013421764E0,1.056001300E-1,9.611831420E0
9.396736129E1,-6.366609786E0,-8.204269797E0,7.616571414E-1,1.041267903E1
9.397741229E1,-6.019177587E0,-9.251107925E0,1.479491740E0,1.113563615E1
9.398746329E1,-5.589324206E0,-1.006889834E1,2.004614975E0,1.168938578E1
9.399751429E1,-5.482592055E0,-1.082376452E1,2.258790516E0,1.234158939E1
9.400756529E1,-5.917897965E0,-1.128463738E1,2.282237851E0,1.294500548E1
9.401761629E1,-6.639694052E0,-1.124186617E1,1.852799038E0,1.318703744E1
9.402766729E1,-7.125164394E0,-1.093411785E1,1.165813691E0,1.310274866E1
9.403771829E1,-7.835300549E0,-1.065161431E1,7.783777662E-1,1.324593122E1
9.404777029E1,-8.559080012E0,-1.038576948E1,3.953711077E-1,1.346396586E1
9.405782129E1,-9.175225684E0,-1.001377430E1,2.873204827E-2,1.358165187E1
9.406787229E1,-9.542546602E0,-9.595360993E0,-2.315674277E-1,1.353457689E1
9.407792329E1,-9.736663637E0,-9.134784002E0,-4.118025146E-1,1.335726315E1
9.408797429E1,-1.000521163E1,-8.704171067E0,-4.075304657E-1,1.326774038E1
9.409802529E1,-1.001881343E1,-8.267515621E0,-3.664391577E-1,1.299471872E1
9.410807629E1,-9.982350190E0,-7.861231781E0,-2.323666690E-1,1.270827583E1
9.411812729E1,-9.946486877E0,-7.518824680E0,-1.678037602E-2,1.246858482E1
9.412817829E1,-9.602966466E0,-7.257795618E0,2.176994401E-1,1.203910110E1
9.413822929E1,-9.257052205E0,-7.048912024E0,5.368913778E-1,1.164767911E1
