"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.462236333E0,1.628381732E0,-3.668794531E-1,-2.339212097E0,2.873698111E0
1.472252333E0,2.424021136E0,-4.258507279E0,-1.366622644E0,5.087083660E0
1.482268333E0,1.686884878E0,-4.286014920E0,5.766787201E-2,4.606390135E0
1.492284333E0,4.062373540E0,-3.506650656E0,-3.077111855E-1,5.375329178E0
1.502300333E0,5.076311724E0,-2.589678895E0,1.553226738E0,5.906597227E0
1.512316333E0,2.483252846E0,-2.598049184E0,2.921724146E0,4.631724975E0
1.522332333E0,7.875720012E-1,-3.160668859E0,2.245553589E0,3.956337728E0
1.532348333E0,-4.451251388E-2,-3.965658839E0,-9.450281632E-1,4.076948567E0
1.542364333E0,-1.817470161E0,-5.112634043E0,-1.982600793E0,5.776930894E0
1.552381333E0,-2.577426932E0,-5.294708737E0,-8.678516409E-1,5.952330356E0
1.562397333E0,-1.319246457E0,-2.706707700E0,9.750062531E-1,3.165014215E0
1.572413333E0,1.121648574E0,6.785459876E-2,1.467365492E0,1.848204875E0
1.582429333E0,2.561400298E0,3.673992705E-1,2.588001329E0,3.659713731E0
1.592445333E0,7.824825847E-1,-3.670436721E0,4.060549793E0,5.529235873E0
1.602461333E0,-2.458869372E0,-8.098663235E0,4.443115572E0,9.559061710E0
1.612477333E0,-3.731198355E0,-7.993736705E0,3.342411139E0,9.433630260E0
1.622493333E0,-3.810611145E0,-5.520249878E0,1.129090618E0,6.802114498E0
1.632509333E0,-3.428900229E0,-3.098534884E0,-4.578592050E-1,4.644126426E0
1.642525333E0,-2.047631772E0,-5.675629109E-1,-2.544319120E0,3.314888130E0
1.652541542E0,-2.049185961E0,-3.364253998E-2,-4.509451064E0,4.953326541E0
1.662557542E0,-3.361270748E0,-2.394060588E-1,-5.893479992E0,6.788855774E0
1.672573542E0,-3.117489803E0,3.279065913E-1,-4.473763753E0,5.462675857E0
1.682589542E0,-3.982649678E0,8.428182489E-1,-1.143416589E0,4.228385337E0
1.692605542E0,-3.051896907E0,2.092723160E0,9.502011949E-1,3.820529710E0
1.702621542E0,7.548638463E-2,3.932339650E0,2.162314382E0,4.488273254E0
1.712637542E0,-3.620911682E-1,6.272940314E0,1.800749317E0,6.536328350E0
1.722653542E0,6.443742746E-1,5.849759776E0,6.177685078E0,8.532215455E0
1.732669542E0,1.195100128E0,4.158992931E0,1.036889207E1,1.123563124E1
1.742685542E0,-2.868786086E0,3.054169720E0,4.505343980E0,6.152723841E0
1.752702542E0,-4.431770219E0,1.503198692E0,-3.551736197E0,5.874948816E0
1.762718542E0,-2.554323998E0,-2.772047997E-1,-8.464838099E0,8.846179832E0
1.772734542E0,6.225507116E-1,-6.935955513E-1,-8.526749588E0,8.577534769E0
1.782750542E0,2.196731678E0,8.464598948E-1,-4.265961310E0,4.872427558E0
1.792766542E0,3.120792895E0,1.819904357E0,-4.501443156E-1,3.640608475E0
1.802782542E0,2.901539265E0,2.467541378E0,1.380457449E0,4.051339695E0
1.812798542E0,2.643209862E0,2.675596420E0,1.589455063E0,4.083104453E0
1.822814542E0,1.637581741E0,2.335906520E0,9.655665082E-1,3.011719095E0
1.832830542E0,1.272997320E-2,1.715341523E0,6.100060952E-1,1.820622429E0
1.842846542E0,-1.303343784E0,8.283902442E-1,-2.712926799E-1,1.567971663E0
1.852862542E0,-2.176388630E0,-3.939853907E-3,-1.083277245E0,2.431084651E0
1.862878542E0,-1.819351210E0,2.083462340E-1,-1.560063449E0,2.405669333E0
1.872894542E0,-7.617249691E-1,1.367057385E0,-1.681202554E0,2.296848460E0
1.882910542E0,1.293877727E-1,2.329824831E0,-1.408336973E0,2.725479402E0
1.892926542E0,5.539728123E-1,2.526729233E0,-7.686936077E-1,2.698543377E0
1.902942542E0,7.492323929E-1,2.619021685E0,4.522002697E-2,2.724457490E0
1.912958542E0,3.741165519E-1,2.155620489E0,3.404681647E-1,2.214177377E0
1.922974542E0,2.600052148E-1,1.748456644E0,-7.772590477E-2,1.769391043E0
1.932990542E0,5.860196471E-2,1.375132390E0,-8.771414047E-1,1.632115291E0
1.943007542E0,-7.257166457E-1,5.290063709E-1,-1.136406947E0,1.448424364E0
1.953023542E0,-1.236820012E0,-1.170755830E0,-2.012615136E0,2.636477317E0
1.963039542E0,-1.192375326E0,-2.726515728E0,-2.647708125E0,3.983215441E0
1.973055542E0,-5.109063148E-1,-3.359441739E0,-2.807260514E0,4.407673497E0
1.983071542E0,-1.811911798E-1,-3.189977735E0,-2.937459880E0,4.340214136E0
1.993087542E0,8.499483436E-2,-2.701480290E0,-2.744147422E0,3.851696373E0
2.003103542E0,8.629414415E-1,-2.113000134E0,-2.190782136E0,3.163694654E0
2.013119542E0,1.391483544E0,-1.924288850E0,-1.386678886E0,2.749907701E0
2.023135542E0,1.315931378E0,-2.104521087E0,-1.051728008E0,2.695703285E0
2.033151542E0,1.155308364E0,-2.278783316E0,-2.172215764E-1,2.564132608E0
2.043167542E0,5.113384241E-1,-1.385291927E0,2.813035516E-1,1.503207369E0
2.053183542E0,3.757306758E-1,-1.180393211E0,4.289271820E-1,1.310908159E0
2.063199542E0,4.256302294E-1,-3.036065571E0,1.582116661E0,3.449920053E0
2.073215542E0,1.689286914E-1,-4.380250987E0,1.298048400E0,4.571658917E0
2.083231542E0,-5.166015029E-3,-4.737590708E0,1.748761868E-1,4.740819980E0
2.093247542E0,-4.415232539E-3,-3.592771956E0,-5.910250099E-1,3.641063085E0
2.103263542E0,5.266525742E-1,-1.592055904E0,-4.638958704E-1,1.739886294E0
2.113280542E0,4.066294098E-1,-8.316658545E-1,2.547555846E-1,9.601645579E-1
2.123296542E0,1.620938811E-1,-4.784297097E-1,4.856489745E-1,7.007312893E-1
