Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.724767208,-0.007520259,-0.001432623,0.025915444,0.027022527
1.734762208,-0.00787429,0.007209197,0.02935887,0.031239721
1.744758208,-0.005166673,-0.000796701,0.032503502,0.032921223
1.754754208,-0.008173224,0.002697586,0.037294711,0.038274979
1.764750208,-0.011478167,0.006455454,0.020679263,0.024516384
1.774745208,-0.006554318,0.003223625,0.028163114,0.029094876
1.784741208,-0.00437681,0.002575918,0.031906502,0.032308152
1.794737208,-0.009289156,0.005626739,0.030111406,0.032010083
1.804733208,-0.011488925,0.011444134,0.022477866,0.027716747
1.814729208,-0.011550352,-0.003033983,0.031159227,0.033369344
1.824724208,-0.008138086,-6.34971E-06,0.038041985,0.038902713
1.834720208,-0.00231071,0.005092176,0.029660001,0.030182533
1.844716208,-0.011191868,0.009642689,0.028164868,0.031804075
1.854712208,-0.014744522,0.003604571,0.030111991,0.033721297
1.864707208,-0.00737877,0.004591581,0.020531913,0.022295478
1.874703208,-0.003633241,0.002069266,0.031158643,0.031437928
1.884699208,-0.013099065,0.00557268,0.025020236,0.028786324
1.894695208,-0.009070717,0.00258489,0.03040903,0.031838163
1.904690208,-0.010103185,-0.003285971,0.026368019,0.02842788
1.914686208,0.000107228,-0.000661448,0.030109652,0.030117108
1.924682208,-0.007169207,0.003200857,0.03624689,0.037087465
1.934678208,-0.009306081,0.008477531,0.022474943,0.025760333
1.944674208,-0.012203646,0.004824967,0.031756813,0.03436138
1.954669208,-0.011667854,0.007655138,0.018883583,0.02348041
1.964665208,-0.009934291,0.008586673,0.034303275,0.036730584
1.974661208,-0.008389297,0.001406429,0.03669771,0.037670682
1.984657208,-0.001266877,0.00475195,0.027266736,0.027706694
1.994652208,-0.011483283,0.008034951,0.032204125,0.035121673
2.004648208,-0.004384174,-0.001658161,0.032352059,0.032689849
2.014644208,-0.006165121,0.003631295,0.041483071,0.042095608
2.024640208,-0.006647023,0.002982902,0.039987354,0.040645653
2.034636208,-0.009046812,-0.005639722,0.029360624,0.031236157
2.044631208,-0.01608305,0.000723684,0.03040903,0.034407809
2.054627208,-0.010556961,-0.006026415,0.035349342,0.037381052
2.064623208,-0.005372052,0.004061677,0.032207049,0.032903649
2.074619208,-0.009842088,0.00105904,0.02726966,0.029010733
2.084614208,-0.007968403,0.001141166,0.028767716,0.029872717
2.094610208,-0.009911318,0.006369564,0.027717556,0.030117578
2.104606208,-0.009052883,0.010610778,0.025771018,0.02930339
2.114602208,-0.007875263,-0.004675251,0.018732725,0.020851684
2.124597208,-0.013487213,-0.002629941,0.029210935,0.032281577
2.134593208,-0.01162326,-0.001178314,0.043582222,0.045120934
2.144589208,-0.008974339,-0.001281472,0.029510897,0.030871896
2.154585208,0.000190658,0.008597097,0.023225725,0.024766525
2.164581208,-0.011749834,0.000925788,0.029512652,0.031779117
2.174576208,-0.010529205,0.001444801,0.033555416,0.035198261
2.184572208,-0.011554007,0.00128361,0.023077206,0.025839895
2.194568208,-0.010114466,-0.001847254,0.032355568,0.033949927
2.204564208,-0.000603277,0.001126064,0.025168755,0.025201155
2.214559208,-0.003367051,0.008639965,0.029509143,0.030931789
2.224555208,-0.003897978,0.002998754,0.032055606,0.032430674
2.234551208,-0.00763703,0.005921484,0.02696502,0.02864438
2.244547208,-0.004274851,-0.000212354,0.027712294,0.028040875
2.254542208,-0.01071394,0.004673168,0.029060662,0.031323299
2.264538208,-0.01201109,0.012395238,0.02262697,0.028458531
2.274534208,-0.003418554,0.009044062,0.024122103,0.02598764
2.284530208,-0.009122785,0.003028383,0.024869378,0.026662375
2.294525208,-0.003756841,0.001644867,0.031307162,0.031574639
2.304521208,-0.00152616,0.007932917,0.032505257,0.03349406
2.314517208,-0.010793133,0.004217359,0.030107898,0.032260864
2.324513208,-0.010926742,0.001262697,0.030856342,0.032758234
2.334509208,-0.011719003,0.004913543,0.020379301,0.024016533
2.344504208,-0.008478401,0.007981066,0.025020236,0.027596972
2.354500208,-0.009693098,0.001350963,0.029510313,0.031090832
2.364496208,-0.007126066,0.004592504,0.028309879,0.029552008
2.374492208,-0.004033976,0.015945439,0.020674,0.026418635
2.384487208,-0.006721585,-0.00216833,0.025763417,0.026713948
2.394483208,-0.009970425,0.002394627,0.027409408,0.029264642
2.404479208,-0.01128689,0.002865127,0.025912521,0.028408829
2.414475208,-0.010654682,0.006907937,0.035941665,0.038118829
2.424470208,-0.009612407,0.007551926,0.037287694,0.039240312
2.434466208,-0.009979448,0.00131058,0.028305202,0.030041495
2.444462208,-0.006971201,0.005644135,0.02501205,0.026571724
2.454458208,-0.011090048,-0.00248873,0.038185242,0.039840879
2.464453208,-0.007392722,0.001885581,0.030102051,0.031053844
2.474449208,-0.004976145,0.003910563,0.028603994,0.029295785
2.484445208,-0.011777329,-0.000702104,0.035040025,0.036972987
2.494441208,-0.014889528,0.001209643,0.032045665,0.035356555
2.504436208,-0.011779796,0.011184006,0.032794694,0.036596961
2.514432208,-0.016141125,0.009769948,0.035338233,0.040059686
2.524428208,-0.01299609,-0.003484831,0.028602825,0.031609555
2.534424208,-0.011679953,0.002433173,0.023962474,0.026768298
2.544421042,-0.013261106,0.005819432,0.025009711,0.028899972
2.554416042,-0.009557292,-0.001262213,0.036384884,0.037640335
2.564412042,-0.013091738,0.001054545,0.028599901,0.031471575
2.574408042,-0.008498505,0.003784409,0.023808693,0.025561694
2.584404042,-0.018973626,0.004469849,0.03159426,0.037123784
2.594399042,-0.006423418,0.008067851,0.038629045,0.039981917
2.604395042,-0.009197001,0.00910173,0.032938535,0.035388888
2.614391042,-0.016522267,0.007922082,0.041171415,0.045064732
2.624387042,-0.008387027,0.000627013,0.029644799,0.03081476
2.634382042,-0.008208879,0.00504802,0.028147911,0.029751859
2.644378042,-0.010856754,0.009240766,0.02650192,0.030093399
2.654374042,-0.007194277,0.007451427,0.021561608,0.023920374
2.664370042,-0.004552994,-0.000654459,0.019316277,0.0198564
2.674365042,-0.001313127,0.002378191,0.020362929,0.020543343
2.684361042,-0.007176461,0.001817251,0.035481489,0.036245553
2.694357042,-0.012028718,0.007676764,0.038624368,0.041176019
2.704353042,-0.00355378,0.010665806,0.028594639,0.030725268
2.714348042,-0.00341868,0.0080978,0.025150629,0.02664237
2.724344042,-0.011253798,0.005064767,0.032784753,0.035030557
2.734340042,-0.009232249,0.011499801,0.034581018,0.037594237
2.744336042,-0.012668335,0.009511319,0.032633895,0.036275653
2.754331042,-0.01310012,0.005388958,0.03203631,0.035028262
2.764327042,-0.007746718,0.007497473,0.027245686,0.029301044
2.774323042,-0.007403404,0.011231158,0.028293507,0.031328451
2.784319042,-0.003839241,0.012081197,0.034581018,0.036831263
2.794315042,-0.010793471,0.008310849,0.030689696,0.033577175
2.804310042,-0.012170941,0.003546455,0.036077321,0.038239799
2.814306042,-0.005354286,-0.001553788,0.036077905,0.036506135
