"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.174011625E0,-9.226161949E0,-3.852000369E0,1.882253802E0,1.017363507E1
2.184006625E0,-8.552077387E0,-3.540508373E0,1.673365677E0,9.406028910E0
2.194002625E0,-7.970447829E0,-3.060101720E0,1.454630549E0,8.660728097E0
2.203997625E0,-6.549197865E0,-2.403322870E0,1.232181562E0,7.084223662E0
2.213993625E0,-4.024323369E0,-1.467222528E0,7.252433136E-1,4.344410016E0
2.223989625E0,-1.155580552E0,-3.280673897E-1,-3.171738808E-1,1.242414542E0
2.233984625E0,2.131746308E0,5.372459748E-1,-9.847852828E-1,2.408895517E0
2.243980625E0,5.974841659E0,1.197751548E0,-1.109903272E0,6.193966976E0
2.253976625E0,9.973455405E0,2.508003817E0,-1.593882282E0,1.040674573E1
2.263971625E0,1.401021873E1,4.590927044E0,-2.190757577E0,1.490510847E1
2.273967625E0,1.880253820E1,6.772067998E0,-2.516779611E0,2.014275372E1
2.283962625E0,2.394587773E1,9.027725576E0,-3.038564671E0,2.577087046E1
2.293958625E0,2.814706007E1,1.090679265E1,-3.938192128E0,3.044214963E1
2.303954625E0,3.032173313E1,1.164480365E1,-4.600238442E0,3.280504757E1
2.313949625E0,3.035748301E1,1.105453190E1,-4.560663317E0,3.262788838E1
2.323945625E0,2.872212672E1,9.545682464E0,-3.990755381E0,3.052878552E1
2.333940625E0,2.578707238E1,7.775941955E0,-2.975560337E0,2.709782897E1
2.343936625E0,2.235444806E1,6.307577466E0,-1.769712442E0,2.329460804E1
2.353932625E0,1.894743454E1,5.337737228E0,-9.665482557E-1,1.970865115E1
2.363927625E0,1.618123026E1,4.743199942E0,-4.453028941E-1,1.686797122E1
2.373923625E0,1.413238811E1,4.650137411E0,-1.344660795E-1,1.487838206E1
2.383919625E0,1.220379162E1,4.814022879E0,6.693176195E-2,1.311913968E1
2.393914625E0,1.032295869E1,4.762265665E0,1.200583939E-1,1.136912769E1
2.403910625E0,8.662045972E0,4.698347120E0,-6.222482644E-2,9.854409064E0
2.413905625E0,7.511005198E0,4.629950192E0,-1.813934934E-1,8.825221893E0
2.423901625E0,6.700713841E0,4.428888711E0,-2.224676983E-1,8.035179716E0
2.433897625E0,5.909110184E0,4.117207559E0,-3.525846919E-1,7.210637782E0
2.443892625E0,4.799363033E0,3.666773148E0,-5.053011008E-1,6.060894327E0
2.453888625E0,3.317968023E0,2.920802917E0,-6.168789124E-1,4.463243336E0
2.463883625E0,1.542620035E0,1.901883489E0,-7.190368596E-1,2.552224791E0
2.473879625E0,-3.149854141E-1,6.819478977E-1,-8.101363333E-1,1.104802980E0
2.483875625E0,-2.408869246E0,-7.187426716E-1,-9.526611916E-1,2.688271828E0
2.493870625E0,-4.638455844E0,-2.197009713E0,-1.039087644E0,5.236585474E0
2.503866625E0,-6.839513876E0,-3.705053115E0,-1.112467715E0,7.857732056E0
2.513862625E0,-8.699803197E0,-5.225035654E0,-1.017794350E0,1.019919010E1
2.523857625E0,-1.035478274E1,-6.611593503E0,-1.018763745E0,1.232771568E1
2.533853625E0,-1.191541863E1,-7.592684369E0,-1.087078008E0,1.417066674E1
2.543848625E0,-1.324660744E1,-8.037942824E0,-1.174445862E0,1.553899793E1
2.553844625E0,-1.435935597E1,-7.981280381E0,-1.284772443E0,1.647854911E1
2.563840625E0,-1.513111359E1,-7.564382676E0,-1.113890050E0,1.695320722E1
2.573835625E0,-1.536486423E1,-6.980810673E0,-1.306146355E0,1.692680681E1
2.583831625E0,-1.504761068E1,-6.535986081E0,-1.934012185E0,1.651938571E1
2.593825875E0,-1.482362022E1,-6.312492635E0,-2.466932975E0,1.629947968E1
2.603821875E0,-1.457597660E1,-6.287423283E0,-2.365093482E0,1.604943777E1
2.613817875E0,-1.398165625E1,-6.364472044E0,-2.064923012E0,1.550022977E1
2.623812875E0,-1.338005026E1,-6.600665642E0,-1.650145068E0,1.501057996E1
2.633808875E0,-1.288991560E1,-6.837199548E0,-8.020999201E-1,1.461302795E1
2.643804875E0,-1.229378494E1,-6.790904803E0,6.780913666E-2,1.404486149E1
2.653799875E0,-1.176480488E1,-6.588232123E0,8.363344176E-1,1.350980724E1
2.663795875E0,-1.134973794E1,-6.339283408E0,1.568385937E0,1.309438429E1
2.673790875E0,-1.107773132E1,-5.886258681E0,2.132990595E0,1.272453619E1
2.683786875E0,-1.097375262E1,-5.251128269E0,2.538772159E0,1.242750815E1
2.693782875E0,-1.065652012E1,-4.576396713E0,2.764772014E0,1.192261684E1
2.703777875E0,-9.983068228E0,-3.924412287E0,2.674455628E0,1.105510633E1
2.713773875E0,-9.455779184E0,-3.540484692E0,2.394967930E0,1.037702574E1
2.723768875E0,-8.971194111E0,-3.439607066E0,2.088007965E0,9.832242765E0
2.733764875E0,-8.438306358E0,-3.449301749E0,1.850455474E0,9.301982703E0
2.743760875E0,-7.988566012E0,-3.354236548E0,1.704450353E0,8.830245792E0
2.753755875E0,-7.395474157E0,-2.932486238E0,1.487116656E0,8.093455968E0
2.763751875E0,-6.365243291E0,-2.229492750E0,1.324396684E0,6.873207887E0
2.773746875E0,-4.946709359E0,-1.279571637E0,1.105049206E0,5.227654426E0
2.783742875E0,-3.050235128E0,-2.291523814E-1,6.319800778E-1,3.123434643E0
2.793738875E0,-4.778818256E-1,7.009902325E-1,3.377585649E-1,9.131479582E-1
2.803733875E0,2.724103167E0,1.527740918E0,1.077023502E-1,3.125112825E0
2.813729875E0,5.904693782E0,2.610497029E0,-3.764463750E-1,6.466978837E0
2.823724875E0,8.661744255E0,4.365874145E0,-9.659380987E-1,9.747805241E0
2.833720875E0,1.186748901E1,6.324429141E0,-1.304343073E0,1.351062582E1
2.843716875E0,1.606459117E1,8.027802583E0,-1.279294625E0,1.800425779E1
2.853711875E0,2.134243069E1,9.369108245E0,-1.253588072E0,2.334204404E1
2.863707875E0,2.613103835E1,1.023160530E1,-1.123083920E0,2.808519592E1
2.873703875E0,2.874161198E1,1.052859006E1,-9.056540363E-1,3.062273138E1
2.883698875E0,2.912967765E1,1.033582607E1,-4.669352531E-1,3.091254517E1
2.893694875E0,2.816920465E1,9.639824975E0,-8.512040332E-2,2.977310131E1
2.903689875E0,2.636553041E1,8.531675867E0,1.228698814E-1,2.771183473E1
2.913685875E0,2.389301422E1,7.319357443E0,4.202909175E-1,2.499251421E1
2.923681875E0,2.085465128E1,6.404792104E0,8.100148574E-1,2.183103218E1
2.933676875E0,1.774662695E1,5.747111320E0,1.080756072E0,1.868529075E1
