"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.678840000E-1,7.212172133E-1,-1.690675482E0,-3.277736548E0,3.757937564E0
8.779370000E-1,7.086556399E-1,-1.750832660E0,-3.266869791E0,3.773598554E0
8.879900000E-1,7.267305529E-1,-2.255615186E0,-3.395034910E0,4.140313902E0
8.980430000E-1,1.093133458E0,-2.109305571E0,-3.544132478E0,4.266730103E0
9.080960000E-1,1.436303621E0,-1.138703441E0,-3.329532062E0,3.800710114E0
9.181490000E-1,1.565797228E0,2.980662033E-1,-3.064866031E0,3.454557600E0
9.282020000E-1,1.709222412E0,1.631474032E0,-2.941434817E0,3.772954751E0
9.382550000E-1,1.714698329E0,3.138174621E0,-2.309439391E0,4.256975523E0
9.483080000E-1,7.765242720E-1,4.569481796E0,-1.503157030E0,4.872641469E0
9.583610000E-1,3.524438471E-1,5.031294596E0,-7.630664666E-1,5.101020722E0
9.684140000E-1,1.259568604E0,4.529284819E0,-4.685588787E-1,4.724455679E0
9.784670000E-1,2.337850134E0,3.861533377E0,-9.771131511E-1,4.618628950E0
9.885200000E-1,3.133550350E0,3.346494834E0,-1.117600693E0,4.718813069E0
9.985730000E-1,3.936959535E0,2.537209198E0,-1.545313847E-1,4.686252324E0
1.008626000E0,4.221607255E0,1.614354846E0,1.100304410E0,4.651750120E0
1.018679000E0,4.273148122E0,8.822033393E-1,2.209978545E0,4.891020627E0
1.028732000E0,4.444870906E0,9.819936758E-1,3.023356063E0,5.464601617E0
1.038785000E0,3.863138437E0,1.146583441E0,3.407767807E0,5.277440061E0
1.048838000E0,3.148747264E0,2.285056209E0,3.150042422E0,5.005882386E0
1.058891000E0,2.374913880E0,5.128713886E0,2.833273022E0,6.322290572E0
1.068944000E0,1.451531525E0,7.509486676E0,3.016953946E0,8.222003711E0
1.078997000E0,8.936632973E-1,9.333107523E0,3.387568016E0,9.969009339E0
1.089051000E0,4.125187254E-1,9.573837976E0,3.614582655E0,1.024176513E1
1.099104000E0,-1.753100502E-1,9.147074849E0,3.185759554E0,9.687557785E0
1.109157000E0,-7.225778604E-1,8.461779420E0,2.360883925E0,8.814624361E0
1.119210000E0,-1.542425907E0,6.883901260E0,1.500845480E0,7.212469160E0
1.129263000E0,-2.318444980E0,5.296666970E0,1.525197086E0,5.979639978E0
1.139313083E0,-3.597464347E0,3.851892487E0,3.545334080E0,6.352024811E0
1.149366083E0,-4.893028411E0,2.685468274E0,4.183784541E0,6.975494245E0
1.159419083E0,-5.435286911E0,1.678373964E0,4.565891021E0,7.294288435E0
1.169472083E0,-5.763585266E0,1.068720455E0,7.116973615E0,9.220216481E0
1.179525083E0,-6.310794019E0,1.031343591E-1,1.056963985E1,1.231072884E1
1.189578083E0,-6.050708697E0,-2.227521946E0,1.076574026E1,1.254886820E1
1.199631083E0,-5.113314659E0,-2.199533079E0,7.212449291E0,9.110617835E0
1.209684083E0,-3.273398207E0,-1.358846432E0,4.755304263E0,5.930810912E0
1.219737083E0,-4.217245817E-2,-7.766263059E-1,3.036554983E0,3.134580211E0
1.229790083E0,2.452882408E0,-1.771533850E0,9.712529254E-1,3.177781700E0
1.239843083E0,3.480315966E0,-8.180941746E-1,-8.042808585E-1,3.664525208E0
1.249896083E0,3.859507901E0,1.634000906E0,-2.103063376E0,4.689204171E0
1.259949083E0,3.581165233E0,3.857496751E0,-2.453437893E0,5.807269850E0
1.270002083E0,2.717906873E0,3.884030539E0,-2.588673466E0,5.401290708E0
1.280055083E0,2.582044478E0,2.794099016E0,-2.879660153E0,4.771413375E0
1.290108083E0,3.044783185E0,1.660314253E0,-2.553210104E0,4.306533396E0
1.300161083E0,3.139813303E0,1.230555305E-1,-1.660554281E0,3.554013332E0
1.310214083E0,3.191808499E0,-1.826809041E0,-1.640327593E0,4.026853285E0
1.320267083E0,3.097743756E0,-2.784821824E0,-1.335590594E0,4.374362948E0
1.330320083E0,2.913067635E0,-2.252830157E0,-3.670853116E-1,3.700805100E0
1.340373083E0,1.679178248E0,-1.974174955E-1,9.225382369E-2,1.693258404E0
1.350426083E0,2.834700912E-1,2.969780365E-1,9.731685463E-1,1.056223587E0
1.360479083E0,1.175438865E0,-2.659722984E-2,1.001049679E0,1.544171104E0
1.370532083E0,1.475158369E0,-1.322033240E0,7.549608370E-1,2.119865554E0
1.380585083E0,1.310140588E0,-3.055931778E0,7.200184610E-1,3.402001466E0
1.390638083E0,9.599011409E-1,-5.242296635E0,8.704087745E-1,5.400064411E0
1.400691083E0,-2.381015450E-1,-5.773799182E0,6.346402685E-1,5.813451437E0
1.410744083E0,-1.227302499E0,-5.561588523E0,4.916338921E-2,5.695608428E0
1.420797083E0,-1.184780962E0,-5.771562037E0,-1.494794489E0,6.078572599E0
1.430850083E0,-1.645219958E0,-5.030033351E0,-2.046883474E0,5.674303145E0
1.440903083E0,-1.640355075E0,-3.450762092E0,-1.738651009E0,4.197788837E0
1.450956083E0,-5.329403776E-1,-2.633657851E0,-7.118179603E-1,2.779723714E0
1.461009083E0,6.627701998E-1,-1.788682272E0,5.587646055E-1,1.987678669E0
1.471062083E0,1.555400294E0,-9.295862514E-1,1.149298888E0,2.145760613E0
1.481115083E0,1.699273959E0,-1.816265050E-1,1.848097730E0,2.517138334E0
1.491168083E0,1.092539966E0,-1.857292038E-1,2.173251452E0,2.439500110E0
1.501221083E0,-9.091309369E-2,-9.995750839E-1,1.974261787E0,2.214751711E0
1.511274083E0,-1.464285471E0,-2.053684517E0,1.754291726E0,3.072342998E0
1.521327083E0,-2.899426081E0,-2.093174565E0,4.465425038E-1,3.603810701E0
1.531381083E0,-5.120775121E0,-2.034569969E0,-9.269835095E-1,5.587585456E0
1.541434083E0,-6.639373040E0,-1.831016698E0,-2.167678033E0,7.220299479E0
1.551487083E0,-8.210524564E0,-1.867240783E0,-1.574804864E0,8.566172548E0
1.561540083E0,-9.484618236E0,-1.935421072E0,-1.321427614E0,9.769852033E0
1.571593083E0,-8.726550116E0,-4.800058267E-1,-1.137400535E0,8.813442148E0
1.581646083E0,-6.107026155E0,4.345253062E-1,-6.138665731E-1,6.153162835E0
1.591699083E0,-3.092492956E0,9.262808204E-1,-6.417412734E-1,3.291404062E0
1.601752083E0,-1.887001741E-1,2.218490921E0,-4.648884353E-1,2.274517747E0
1.611805083E0,2.319334341E0,3.499986292E0,5.856009865E-1,4.239356596E0
1.621858083E0,2.701574430E0,3.639845258E0,1.564699998E0,4.795337735E0
1.631911083E0,1.717704967E0,1.113092344E0,6.920016003E-1,2.160636743E0
1.641964083E0,1.506091309E0,-5.311724719E-1,1.159664247E0,1.973645458E0
1.652017083E0,2.585663320E0,4.048731986E-1,1.947375997E0,3.262184909E0
1.662070083E0,4.047839116E0,3.655102690E0,2.347839518E0,5.937771264E0
1.672123083E0,6.069378857E0,7.559915403E0,3.192303465E0,1.020688405E1
1.682176083E0,7.341715441E0,9.386471552E0,4.851488621E0,1.286637384E1
1.692229083E0,8.411838351E0,1.067176264E1,6.723616215E0,1.516088907E1
1.702282083E0,8.146092925E0,9.296270065E0,7.042836183E0,1.422606792E1
1.712335083E0,7.377925494E0,7.811000690E0,6.707373819E0,1.266626938E1
1.722388083E0,6.864575043E0,7.426524627E0,6.251000392E0,1.188909855E1
1.732441083E0,6.782840908E0,6.557338943E0,6.421996951E0,1.141261012E1
1.742494083E0,7.538984125E0,5.035506345E0,6.176362438E0,1.096996166E1
1.752547083E0,7.835903982E0,3.825512189E0,5.581847956E0,1.035340337E1
1.762600083E0,7.083193665E0,3.071370474E0,5.342026745E0,9.388407684E0
1.772653083E0,5.765903102E0,2.359562016E0,5.425519137E0,8.261321286E0
1.782706083E0,3.738372889E0,8.014538759E-1,4.816466138E0,6.149480159E0
